timestamp,m00,m01,m02,m03,m10,m11,m12,m13,m20,m21,m22,m23,m30,m31,m32,m33
38.282579,-0.060282,-0.759091,-0.648188,-0.014749,-0.997439,0.020772,0.068436,0.008106,-0.038485,0.650653,-0.758399,-1.384397,0.000000,0.000000,0.000000,1.000000
38.299252,-0.060966,-0.755042,-0.652836,-0.015341,-0.997443,0.021651,0.068107,0.008157,-0.037289,0.655319,-0.754431,-1.387001,0.000000,0.000000,0.000000,1.000000
38.315926,-0.061958,-0.751446,-0.656879,-0.016021,-0.997404,0.022418,0.068432,0.008300,-0.036697,0.659413,-0.750885,-1.389335,0.000000,0.000000,0.000000,1.000000
38.332599,-0.062975,-0.747979,-0.660729,-0.016714,-0.997343,0.022872,0.069165,0.008504,-0.036622,0.663329,-0.747432,-1.391476,0.000000,0.000000,0.000000,1.000000
38.349273,-0.063658,-0.744193,-0.664924,-0.017393,-0.997303,0.023044,0.069688,0.008744,-0.036539,0.667567,-0.743653,-1.393495,0.000000,0.000000,0.000000,1.000000
38.365946,-0.063923,-0.740439,-0.669077,-0.018041,-0.997300,0.023113,0.069703,0.008988,-0.036147,0.671726,-0.739918,-1.395480,0.000000,0.000000,0.000000,1.000000
38.382620,-0.063901,-0.736916,-0.672957,-0.018295,-0.997326,0.023186,0.069311,0.009076,-0.035474,0.675587,-0.736427,-1.398061,0.000000,0.000000,0.000000,1.000000
38.399293,-0.063870,-0.733532,-0.676647,-0.018683,-0.997344,0.023124,0.069073,0.009191,-0.035021,0.679261,-0.733061,-1.400239,0.000000,0.000000,0.000000,1.000000
38.415967,-0.063992,-0.730282,-0.680142,-0.019063,-0.997346,0.023077,0.069059,0.009286,-0.034737,0.682756,-0.729820,-1.402223,0.000000,0.000000,0.000000,1.000000
38.432640,-0.064057,-0.727198,-0.683433,-0.019398,-0.997341,0.022796,0.069225,0.009327,-0.034761,0.686050,-0.726724,-1.404084,0.000000,0.000000,0.000000,1.000000
38.449314,-0.063844,-0.724243,-0.686582,-0.019689,-0.997339,0.022048,0.069483,0.009299,-0.035185,0.689192,-0.723724,-1.405826,0.000000,0.000000,0.000000,1.000000
38.465987,-0.063250,-0.721288,-0.689741,-0.019962,-0.997357,0.020928,0.069574,0.008931,-0.035748,0.692319,-0.720706,-1.407864,0.000000,0.000000,0.000000,1.000000
38.482661,-0.062691,-0.718496,-0.692700,-0.020140,-0.997368,0.019763,0.069766,0.008688,-0.036437,0.695250,-0.717844,-1.409538,0.000000,0.000000,0.000000,1.000000
38.499334,-0.062562,-0.716189,-0.695096,-0.020214,-0.997341,0.018774,0.070422,0.008480,-0.037386,0.697654,-0.715459,-1.411002,0.000000,0.000000,0.000000,1.000000
38.516008,-0.062982,-0.714755,-0.696534,-0.020207,-0.997262,0.017974,0.071730,0.008261,-0.038750,0.699144,-0.713930,-1.412328,0.000000,0.000000,0.000000,1.000000
38.532682,-0.063737,-0.714333,-0.696897,-0.020150,-0.997130,0.016989,0.073782,0.007999,-0.040865,0.699599,-0.713366,-1.413522,0.000000,0.000000,0.000000,1.000000
38.549355,-0.064684,-0.714078,-0.697071,-0.020024,-0.996973,0.016042,0.076079,0.007711,-0.043144,0.699882,-0.712954,-1.414599,0.000000,0.000000,0.000000,1.000000
38.566029,-0.065808,-0.713569,-0.697487,-0.019808,-0.996801,0.015236,0.078461,0.007400,-0.045360,0.700419,-0.712289,-1.415588,0.000000,0.000000,0.000000,1.000000
38.582702,-0.066730,-0.712882,-0.698102,-0.019596,-0.996653,0.014508,0.080452,0.007012,-0.047225,0.701134,-0.711464,-1.416502,0.000000,0.000000,0.000000,1.000000
38.599376,-0.067241,-0.712555,-0.698387,-0.019332,-0.996533,0.013595,0.082076,0.006637,-0.048990,0.701484,-0.710999,-1.417454,0.000000,0.000000,0.000000,1.000000
38.616049,-0.067383,-0.712143,-0.698793,-0.019002,-0.996453,0.012652,0.083192,0.006277,-0.050403,0.701920,-0.710470,-1.418464,0.000000,0.000000,0.000000,1.000000
38.632723,-0.067540,-0.711091,-0.699849,-0.018544,-0.996394,0.011971,0.083995,0.005958,-0.051350,0.702998,-0.709335,-1.419529,0.000000,0.000000,0.000000,1.000000
38.649396,-0.067758,-0.709128,-0.701816,-0.017924,-0.996354,0.011539,0.084537,0.005693,-0.051849,0.704985,-0.707325,-1.420655,0.000000,0.000000,0.000000,1.000000
38.666070,-0.068051,-0.706957,-0.703975,-0.017149,-0.996314,0.011221,0.085041,0.005467,-0.052221,0.707168,-0.705115,-1.421887,0.000000,0.000000,0.000000,1.000000
38.682743,-0.068117,-0.705053,-0.705876,-0.016627,-0.996307,0.011007,0.085149,0.004956,-0.052265,0.709069,-0.703199,-1.424077,0.000000,0.000000,0.000000,1.000000
38.699417,-0.068177,-0.703179,-0.707737,-0.015731,-0.996301,0.010796,0.085249,0.004626,-0.052305,0.710931,-0.701314,-1.425926,0.000000,0.000000,0.000000,1.000000
38.716090,-0.068282,-0.700496,-0.710382,-0.014563,-0.996302,0.010657,0.085257,0.004351,-0.052152,0.713576,-0.698634,-1.427714,0.000000,0.000000,0.000000,1.000000
38.732764,-0.068505,-0.697548,-0.713256,-0.013187,-0.996295,0.010579,0.085344,0.004069,-0.051986,0.716460,-0.695689,-1.429579,0.000000,0.000000,0.000000,1.000000
38.749437,-0.068840,-0.694710,-0.715988,-0.011640,-0.996267,0.010400,0.085697,0.003742,-0.052089,0.719214,-0.692833,-1.431546,0.000000,0.000000,0.000000,1.000000
38.766111,-0.069301,-0.691274,-0.719262,-0.009907,-0.996223,0.010139,0.086242,0.003363,-0.052324,0.722522,-0.689365,-1.433588,0.000000,0.000000,0.000000,1.000000
38.782784,-0.069827,-0.687012,-0.723283,-0.007909,-0.996171,0.009789,0.086873,0.002482,-0.052603,0.726580,-0.685066,-1.435659,0.000000,0.000000,0.000000,1.000000
38.799458,-0.070953,-0.683072,-0.726897,-0.005803,-0.996059,0.009646,0.088162,0.001838,-0.053210,0.730288,-0.681064,-1.437835,0.000000,0.000000,0.000000,1.000000
38.816132,-0.072441,-0.679931,-0.729689,-0.003617,-0.995893,0.009468,0.090046,0.001222,-0.054316,0.733215,-0.677824,-1.440112,0.000000,0.000000,0.000000,1.000000
38.832805,-0.073632,-0.676398,-0.732846,-0.001366,-0.995735,0.008898,0.091833,0.000538,-0.055595,0.736482,-0.674168,-1.442450,0.000000,0.000000,0.000000,1.000000
38.849479,-0.074444,-0.672172,-0.736643,0.000946,-0.995600,0.007946,0.093364,-0.000255,-0.056903,0.740353,-0.669806,-1.444843,0.000000,0.000000,0.000000,1.000000
38.866152,-0.075395,-0.668197,-0.740154,0.003320,-0.995439,0.006927,0.095147,-0.001171,-0.058450,0.743952,-0.665672,-1.447321,0.000000,0.000000,0.000000,1.000000
38.882826,-0.077053,-0.664784,-0.743051,0.006156,-0.995193,0.006098,0.097744,-0.002011,-0.060448,0.747011,-0.662058,-1.449968,0.000000,0.000000,0.000000,1.000000
38.899499,-0.079339,-0.661475,-0.745759,0.008840,-0.994870,0.005447,0.101010,-0.003118,-0.062753,0.749947,-0.658514,-1.452665,0.000000,0.000000,0.000000,1.000000
38.916173,-0.081642,-0.658443,-0.748190,0.011456,-0.994536,0.004813,0.104287,-0.004439,-0.065065,0.752615,-0.655238,-1.455470,0.000000,0.000000,0.000000,1.000000
38.932846,-0.083529,-0.655551,-0.750517,0.014036,-0.994238,0.004044,0.107121,-0.005970,-0.067188,0.755140,-0.652112,-1.458400,0.000000,0.000000,0.000000,1.000000
38.949520,-0.085084,-0.652508,-0.752990,0.016630,-0.993974,0.003168,0.109568,-0.007716,-0.069108,0.757775,-0.648846,-1.461430,0.000000,0.000000,0.000000,1.000000
38.966193,-0.086947,-0.649622,-0.755269,0.019298,-0.993671,0.002433,0.112299,-0.009639,-0.071114,0.760254,-0.645722,-1.464507,0.000000,0.000000,0.000000,1.000000
38.982867,-0.089450,-0.647045,-0.757186,0.022197,-0.993275,0.001845,0.115764,-0.012061,-0.073508,0.762449,-0.642859,-1.467239,0.000000,0.000000,0.000000,1.000000
38.999540,-0.092633,-0.644954,-0.758587,0.025103,-0.992751,0.001234,0.120179,-0.014384,-0.076574,0.764220,-0.640393,-1.470142,0.000000,0.000000,0.000000,1.000000
39.016214,-0.096375,-0.643094,-0.759699,0.028062,-0.992111,0.000588,0.125361,-0.016762,-0.080172,0.765787,-0.638077,-1.473046,0.000000,0.000000,0.000000,1.000000
39.032887,-0.100601,-0.640853,-0.761043,0.031092,-0.991378,0.000015,0.131036,-0.019230,-0.083964,0.767663,-0.635329,-1.475881,0.000000,0.000000,0.000000,1.000000
39.049561,-0.105073,-0.638646,-0.762293,0.034130,-0.990555,-0.000688,0.137113,-0.021794,-0.088091,0.769500,-0.632542,-1.478614,0.000000,0.000000,0.000000,1.000000
39.066234,-0.109680,-0.637492,-0.762610,0.036985,-0.989639,-0.001479,0.143567,-0.024623,-0.092651,0.770456,-0.630725,-1.481488,0.000000,0.000000,0.000000,1.000000
39.082908,-0.113908,-0.636492,-0.762826,0.039808,-0.988635,-0.003207,0.150302,-0.027476,-0.098113,0.771277,-0.628893,-1.484053,0.000000,0.000000,0.000000,1.000000
39.099581,-0.117903,-0.634814,-0.763616,0.042614,-0.987567,-0.005557,0.157101,-0.030429,-0.103974,0.772645,-0.626267,-1.486409,0.000000,0.000000,0.000000,1.000000
39.116255,-0.122335,-0.633454,-0.764049,0.045438,-0.986351,-0.007889,0.164469,-0.033513,-0.110211,0.773740,-0.623843,-1.488656,0.000000,0.000000,0.000000,1.000000
39.132928,-0.127974,-0.632869,-0.763610,0.048327,-0.984865,-0.009649,0.173052,-0.036747,-0.116887,0.774199,-0.622056,-1.490835,0.000000,0.000000,0.000000,1.000000
39.149602,-0.135030,-0.632554,-0.762655,0.051290,-0.983022,-0.010987,0.183159,-0.040137,-0.124237,0.774438,-0.620331,-1.492920,0.000000,0.000000,0.000000,1.000000
39.166276,-0.142255,-0.631947,-0.761844,0.054229,-0.980998,-0.012578,0.193609,-0.043669,-0.131933,0.774909,-0.618150,-1.494898,0.000000,0.000000,0.000000,1.000000
39.182949,-0.148922,-0.631417,-0.761009,0.056790,-0.978843,-0.015072,0.204055,-0.047316,-0.140314,0.775297,-0.615814,-1.495984,0.000000,0.000000,0.000000,1.000000
39.199623,-0.154692,-0.630839,-0.760337,0.059444,-0.976671,-0.018379,0.213954,-0.051093,-0.148945,0.775696,-0.613279,-1.497577,0.000000,0.000000,0.000000,1.000000
39.216296,-0.160348,-0.630882,-0.759129,0.062166,-0.974444,-0.021395,0.223609,-0.054922,-0.157312,0.775584,-0.611328,-1.499425,0.000000,0.000000,0.000000,1.000000
39.232970,-0.167512,-0.632447,-0.756274,0.064998,-0.971874,-0.022868,0.234390,-0.058717,-0.165534,0.774266,-0.610828,-1.501420,0.000000,0.000000,0.000000,1.000000
39.249643,-0.177001,-0.636026,-0.751093,0.067930,-0.968576,-0.022919,0.247660,-0.062462,-0.174732,0.771327,-0.611983,-1.503438,0.000000,0.000000,0.000000,1.000000
39.266317,-0.187205,-0.640386,-0.744889,0.070853,-0.964815,-0.022653,0.261951,-0.066180,-0.184624,0.767719,-0.613613,-1.505428,0.000000,0.000000,0.000000,1.000000
39.282990,-0.195990,-0.643637,-0.739810,0.072970,-0.961211,-0.023208,0.274834,-0.069803,-0.194063,0.764979,-0.614123,-1.506418,0.000000,0.000000,0.000000,1.000000
39.299664,-0.202479,-0.644469,-0.737334,0.075418,-0.958223,-0.024938,0.284934,-0.073469,-0.202019,0.764224,-0.612496,-1.508110,0.000000,0.000000,0.000000,1.000000
39.316337,-0.207091,-0.644087,-0.736387,0.077879,-0.955945,-0.026844,0.292316,-0.077042,-0.208044,0.764481,-0.610153,-1.510143,0.000000,0.000000,0.000000,1.000000
39.333011,-0.210947,-0.644027,-0.735344,0.080293,-0.954034,-0.028186,0.298369,-0.080470,-0.212884,0.764484,-0.608478,-1.512368,0.000000,0.000000,0.000000,1.000000
39.349684,-0.215189,-0.644767,-0.733464,0.082708,-0.952040,-0.028781,0.304617,-0.083775,-0.217517,0.763837,-0.607651,-1.514660,0.000000,0.000000,0.000000,1.000000
39.366358,-0.220394,-0.645720,-0.731076,0.085195,-0.949737,-0.028769,0.311723,-0.087008,-0.222319,0.763032,-0.606924,-1.516933,0.000000,0.000000,0.000000,1.000000
39.383031,-0.226411,-0.646460,-0.728580,0.087917,-0.947154,-0.028386,0.319521,-0.090695,-0.227239,0.762420,-0.605870,-1.517765,0.000000,0.000000,0.000000,1.000000
39.399705,-0.232459,-0.647627,-0.725632,0.090532,-0.944459,-0.027881,0.327446,-0.093983,-0.232294,0.761447,-0.605176,-1.519470,0.000000,0.000000,0.000000,1.000000
39.416378,-0.238221,-0.649258,-0.722299,0.093056,-0.941823,-0.027135,0.335013,-0.097079,-0.237109,0.760084,-0.605022,-1.521437,0.000000,0.000000,0.000000,1.000000
39.433052,-0.243963,-0.650951,-0.718850,0.095514,-0.939183,-0.026150,0.342419,-0.100084,-0.241696,0.758669,-0.604982,-1.523429,0.000000,0.000000,0.000000,1.000000
39.449725,-0.249366,-0.652307,-0.715760,0.097895,-0.936536,-0.025623,0.349634,-0.103075,-0.246408,0.757522,-0.604520,-1.525343,0.000000,0.000000,0.000000,1.000000
39.466399,-0.253958,-0.653710,-0.712860,0.100158,-0.934003,-0.025731,0.356337,-0.106074,-0.251284,0.756308,-0.604033,-1.527189,0.000000,0.000000,0.000000,1.000000
39.483073,-0.257938,-0.655551,-0.709733,0.101739,-0.931552,-0.026110,0.362670,-0.108903,-0.256280,0.754699,-0.603945,-1.528550,0.000000,0.000000,0.000000,1.000000
39.499746,-0.261866,-0.657654,-0.706341,0.103619,-0.929008,-0.026520,0.369109,-0.111827,-0.261479,0.752853,-0.604021,-1.530167,0.000000,0.000000,0.000000,1.000000
39.516420,-0.266031,-0.659671,-0.702895,0.105585,-0.926295,-0.026907,0.375836,-0.114783,-0.266841,0.751073,-0.603893,-1.531795,0.000000,0.000000,0.000000,1.000000
39.533093,-0.270205,-0.661474,-0.699601,0.107545,-0.923434,-0.027611,0.382763,-0.117770,-0.272505,0.749460,-0.603367,-1.533348,0.000000,0.000000,0.000000,1.000000
39.549767,-0.273880,-0.663019,-0.696703,0.109463,-0.920573,-0.029008,0.389491,-0.120790,-0.278450,0.748040,-0.602413,-1.534828,0.000000,0.000000,0.000000,1.000000
39.566440,-0.277225,-0.664412,-0.694049,0.111363,-0.917783,-0.030617,0.395901,-0.123802,-0.284291,0.746739,-0.601298,-1.536288,0.000000,0.000000,0.000000,1.000000
39.583114,-0.280724,-0.665919,-0.691192,0.113862,-0.915024,-0.031679,0.402153,-0.127251,-0.289698,0.745352,-0.600438,-1.537299,0.000000,0.000000,0.000000,1.000000
39.599787,-0.284523,-0.667588,-0.688021,0.116023,-0.912217,-0.032160,0.408442,-0.130312,-0.294798,0.743836,-0.599835,-1.538625,0.000000,0.000000,0.000000,1.000000
39.616461,-0.288457,-0.669311,-0.684701,0.118084,-0.909315,-0.032485,0.414839,-0.133226,-0.299899,0.742272,-0.599244,-1.539983,0.000000,0.000000,0.000000,1.000000
39.633134,-0.292335,-0.671335,-0.681065,0.120095,-0.906268,-0.032894,0.421422,-0.136063,-0.305318,0.740424,-0.598793,-1.541270,0.000000,0.000000,0.000000,1.000000
39.649808,-0.296038,-0.673706,-0.677113,0.122076,-0.903046,-0.033579,0.428228,-0.138843,-0.311237,0.738236,-0.598447,-1.542450,0.000000,0.000000,0.000000,1.000000
39.666481,-0.300270,-0.675943,-0.673007,0.124313,-0.899619,-0.033840,0.435363,-0.142595,-0.317055,0.736177,-0.597930,-1.543665,0.000000,0.000000,0.000000,1.000000
39.683155,-0.304702,-0.678621,-0.668304,0.126361,-0.895994,-0.033748,0.442783,-0.145552,-0.323036,0.733713,-0.597757,-1.544719,0.000000,0.000000,0.000000,1.000000
39.699828,-0.308805,-0.681788,-0.663178,0.128237,-0.892401,-0.033515,0.449997,-0.148219,-0.329029,0.730782,-0.598079,-1.545678,0.000000,0.000000,0.000000,1.000000
39.716502,-0.311575,-0.685163,-0.658386,0.129899,-0.889190,-0.034080,0.456267,-0.150768,-0.335055,0.727592,-0.598622,-1.546565,0.000000,0.000000,0.000000,1.000000
39.733175,-0.313482,-0.688419,-0.654071,0.131418,-0.886316,-0.035113,0.461749,-0.153231,-0.340843,0.724463,-0.599149,-1.547415,0.000000,0.000000,0.000000,1.000000
39.749849,-0.314886,-0.691968,-0.649636,0.132832,-0.883774,-0.035831,0.466541,-0.155603,-0.346108,0.721039,-0.600260,-1.548284,0.000000,0.000000,0.000000,1.000000
39.766522,-0.316027,-0.695849,-0.644919,0.134165,-0.881347,-0.036321,0.471072,-0.157926,-0.351219,0.717269,-0.601806,-1.549132,0.000000,0.000000,0.000000,1.000000
39.783196,-0.317299,-0.699713,-0.640096,0.136405,-0.878763,-0.036802,0.475837,-0.161794,-0.356506,0.713476,-0.603205,-1.550157,0.000000,0.000000,0.000000,1.000000
39.799869,-0.318499,-0.703819,-0.634978,0.138019,-0.876108,-0.037197,0.480678,-0.164562,-0.361930,0.709404,-0.604775,-1.550978,0.000000,0.000000,0.000000,1.000000
39.816543,-0.319711,-0.708098,-0.629589,0.139466,-0.873486,-0.037219,0.485425,-0.166948,-0.367161,0.705133,-0.606614,-1.551741,0.000000,0.000000,0.000000,1.000000
39.833216,-0.321267,-0.712561,-0.623734,0.140879,-0.870734,-0.036672,0.490384,-0.169166,-0.372302,0.700651,-0.608670,-1.552463,0.000000,0.000000,0.000000,1.000000
39.849890,-0.322900,-0.717493,-0.617202,0.142222,-0.867879,-0.035655,0.495495,-0.171297,-0.377521,0.695652,-0.611184,-1.553141,0.000000,0.000000,0.000000,1.000000
39.866564,-0.323942,-0.722762,-0.610472,0.143422,-0.865101,-0.034902,0.500382,-0.173397,-0.382964,0.690215,-0.613956,-1.553748,0.000000,0.000000,0.000000,1.000000
39.883237,-0.324027,-0.728095,-0.604056,0.144998,-0.862602,-0.034818,0.504684,-0.176639,-0.388490,0.684591,-0.616775,-1.554138,0.000000,0.000000,0.000000,1.000000
39.899911,-0.323237,-0.733783,-0.597562,0.146063,-0.860356,-0.035095,0.508484,-0.179013,-0.394088,0.678477,-0.619971,-1.554578,0.000000,0.000000,0.000000,1.000000
39.916584,-0.322441,-0.739641,-0.590732,0.146946,-0.858104,-0.035059,0.512277,-0.181067,-0.399611,0.672088,-0.623384,-1.554968,0.000000,0.000000,0.000000,1.000000
39.933258,-0.321994,-0.745688,-0.583326,0.147711,-0.855673,-0.034452,0.516369,-0.182960,-0.405147,0.665404,-0.626972,-1.555245,0.000000,0.000000,0.000000,1.000000
39.949931,-0.321673,-0.752123,-0.575184,0.148295,-0.853023,-0.033455,0.520800,-0.184770,-0.410949,0.658173,-0.630817,-1.555375,0.000000,0.000000,0.000000,1.000000
39.966605,-0.320872,-0.759133,-0.566356,0.148610,-0.850250,-0.032570,0.525370,-0.186528,-0.417272,0.650121,-0.635002,-1.555340,0.000000,0.000000,0.000000,1.000000
39.983278,-0.319535,-0.766932,-0.556519,0.149626,-0.847406,-0.031532,0.530008,-0.189556,-0.424028,0.640953,-0.639827,-1.555784,0.000000,0.000000,0.000000,1.000000
39.999952,-0.316971,-0.775484,-0.546035,0.149568,-0.844861,-0.030744,0.534101,-0.191564,-0.430974,0.630618,-0.645432,-1.555716,0.000000,0.000000,0.000000,1.000000
40.016625,-0.312764,-0.784214,-0.535898,0.148920,-0.842985,-0.030796,0.537054,-0.193261,-0.437670,0.619725,-0.651449,-1.555480,0.000000,0.000000,0.000000,1.000000
40.033299,-0.306954,-0.793259,-0.525851,0.147848,-0.841837,-0.031429,0.538816,-0.194845,-0.443947,0.608073,-0.658148,-1.555206,0.000000,0.000000,0.000000,1.000000
40.049972,-0.300128,-0.803019,-0.514863,0.146466,-0.840964,-0.032007,0.540143,-0.196390,-0.450225,0.595093,-0.665704,-1.554918,0.000000,0.000000,0.000000,1.000000
40.066646,-0.292923,-0.812996,-0.503224,0.144874,-0.840108,-0.032451,0.541448,-0.197927,-0.456525,0.581364,-0.673499,-1.554582,0.000000,0.000000,0.000000,1.000000
40.083319,-0.285646,-0.822477,-0.491872,0.144032,-0.839305,-0.033038,0.542655,-0.200629,-0.462572,0.567838,-0.680872,-1.554659,0.000000,0.000000,0.000000,1.000000
40.099993,-0.278025,-0.832513,-0.479191,0.142319,-0.838384,-0.033179,0.544070,-0.202556,-0.468844,0.553011,-0.688741,-1.554372,0.000000,0.000000,0.000000,1.000000
40.116666,-0.269694,-0.843493,-0.464526,0.140123,-0.837324,-0.032815,0.545721,-0.204276,-0.475556,0.536136,-0.697427,-1.554005,0.000000,0.000000,0.000000,1.000000
40.133340,-0.260665,-0.855011,-0.448341,0.137588,-0.836083,-0.032277,0.547652,-0.205992,-0.482720,0.517604,-0.706447,-1.553609,0.000000,0.000000,0.000000,1.000000
40.150013,-0.251047,-0.866163,-0.432132,0.134804,-0.834824,-0.032221,0.549574,-0.207773,-0.489944,0.498722,-0.715004,-1.553175,0.000000,0.000000,0.000000,1.000000
40.166687,-0.240844,-0.876836,-0.416117,0.131825,-0.833684,-0.032627,0.551277,-0.209622,-0.496956,0.479681,-0.723146,-1.552756,0.000000,0.000000,0.000000,1.000000
40.183360,-0.230572,-0.887137,-0.399781,0.129487,-0.832404,-0.032944,0.553189,-0.212110,-0.503925,0.460329,-0.730860,-1.552744,0.000000,0.000000,0.000000,1.000000
40.200034,-0.220619,-0.897003,-0.383031,0.126566,-0.830963,-0.032769,0.555361,-0.214194,-0.510712,0.440808,-0.738147,-1.552566,0.000000,0.000000,0.000000,1.000000
40.216708,-0.211080,-0.906397,-0.365909,0.123448,-0.829380,-0.032023,0.557767,-0.216109,-0.517276,0.421211,-0.744988,-1.552429,0.000000,0.000000,0.000000,1.000000
40.233381,-0.201866,-0.915179,-0.348851,0.120263,-0.828038,-0.030752,0.559828,-0.217876,-0.523071,0.401872,-0.751595,-1.552428,0.000000,0.000000,0.000000,1.000000
40.250055,-0.193170,-0.923235,-0.332148,0.117074,-0.826974,-0.028977,0.561493,-0.219487,-0.528014,0.383142,-0.757894,-1.552577,0.000000,0.000000,0.000000,1.000000
40.266728,-0.185274,-0.930605,-0.315672,0.113947,-0.826032,-0.026522,0.562999,-0.221354,-0.532302,0.365064,-0.763795,-1.554273,0.000000,0.000000,0.000000,1.000000
40.283402,-0.178240,-0.937284,-0.299548,0.110821,-0.825142,-0.023475,0.564437,-0.222785,-0.536070,0.347775,-0.769208,-1.555118,0.000000,0.000000,0.000000,1.000000
40.300075,-0.171834,-0.943407,-0.283647,0.107672,-0.824198,-0.020038,0.565947,-0.223992,-0.539602,0.331030,-0.774111,-1.555715,0.000000,0.000000,0.000000,1.000000
40.316749,-0.165922,-0.949315,-0.266967,0.104454,-0.822684,-0.016021,0.568273,-0.225059,-0.543747,0.313918,-0.778328,-1.556226,0.000000,0.000000,0.000000,1.000000
40.333422,-0.160264,-0.954778,-0.250427,0.101136,-0.820707,-0.012065,0.571223,-0.226024,-0.548412,0.297074,-0.781659,-1.556678,0.000000,0.000000,0.000000,1.000000
40.350096,-0.154610,-0.959665,-0.234818,0.097705,-0.818706,-0.008587,0.574149,-0.226885,-0.553007,0.281016,-0.784355,-1.557124,0.000000,0.000000,0.000000,1.000000
40.366769,-0.148721,-0.964163,-0.219708,0.094155,-0.817058,-0.005346,0.576531,-0.227615,-0.557044,0.265256,-0.786982,-1.557645,0.000000,0.000000,0.000000,1.000000
40.383443,-0.142498,-0.968244,-0.205422,0.090528,-0.815621,-0.002715,0.578580,-0.228357,-0.560764,0.249993,-0.789333,-1.558970,0.000000,0.000000,0.000000,1.000000
40.400116,-0.135949,-0.971892,-0.192210,0.086769,-0.814490,-0.000810,0.580176,-0.228925,-0.564024,0.235428,-0.791486,-1.559850,0.000000,0.000000,0.000000,1.000000
40.416790,-0.129296,-0.975218,-0.179532,0.082954,-0.813804,0.000911,0.581139,-0.229338,-0.566573,0.221243,-0.793755,-1.560670,0.000000,0.000000,0.000000,1.000000
40.433463,-0.122606,-0.978220,-0.167492,0.079104,-0.813538,0.002399,0.581507,-0.229602,-0.568440,0.207557,-0.796113,-1.561525,0.000000,0.000000,0.000000,1.000000
40.450137,-0.115992,-0.980866,-0.156360,0.075231,-0.813558,0.003514,0.581474,-0.229732,-0.569798,0.194654,-0.798398,-1.562412,0.000000,0.000000,0.000000,1.000000
40.466810,-0.109448,-0.983216,-0.145973,0.071347,-0.813886,0.004339,0.581009,-0.229746,-0.570624,0.182395,-0.800700,-1.563359,0.000000,0.000000,0.000000,1.000000
40.483484,-0.102932,-0.985288,-0.136431,0.068263,-0.814579,0.004782,0.580033,-0.230539,-0.570847,0.170838,-0.803087,-1.565028,0.000000,0.000000,0.000000,1.000000
40.500157,-0.096311,-0.987099,-0.127903,0.064683,-0.815723,0.004640,0.578424,-0.230685,-0.570368,0.160042,-0.805647,-1.566377,0.000000,0.000000,0.000000,1.000000
40.516831,-0.090002,-0.988692,-0.119948,0.061011,-0.817132,0.004452,0.576434,-0.230582,-0.569382,0.149893,-0.808292,-1.567681,0.000000,0.000000,0.000000,1.000000
40.533504,-0.084509,-0.990053,-0.112491,0.057397,-0.818428,0.004574,0.574591,-0.230370,-0.568360,0.140624,-0.810674,-1.568971,0.000000,0.000000,0.000000,1.000000
40.550178,-0.079820,-0.991194,-0.105658,0.053861,-0.819477,0.004902,0.573092,-0.230109,-0.567527,0.132328,-0.812651,-1.570250,0.000000,0.000000,0.000000,1.000000
40.566851,-0.075594,-0.992182,-0.099294,0.050383,-0.820429,0.005292,0.571724,-0.229818,-0.566729,0.124683,-0.814416,-1.571561,0.000000,0.000000,0.000000,1.000000
40.583525,-0.071813,-0.993076,-0.092968,0.047830,-0.821453,0.006018,0.570245,-0.229250,-0.565737,0.117319,-0.816197,-1.573939,0.000000,0.000000,0.000000,1.000000
40.600198,-0.068517,-0.993832,-0.087196,0.044769,-0.822523,0.006811,0.568692,-0.228793,-0.564590,0.110686,-0.817916,-1.575675,0.000000,0.000000,0.000000,1.000000
40.616872,-0.065880,-0.994423,-0.082357,0.041555,-0.823614,0.007597,0.567100,-0.228351,-0.563312,0.105190,-0.819521,-1.577177,0.000000,0.000000,0.000000,1.000000
40.633546,-0.063521,-0.994929,-0.077986,0.038246,-0.824634,0.008315,0.565606,-0.227911,-0.562089,0.100237,-0.820980,-1.578600,0.000000,0.000000,0.000000,1.000000
40.650219,-0.061073,-0.995393,-0.073914,0.034816,-0.825472,0.008739,0.564375,-0.227488,-0.561129,0.095482,-0.822203,-1.579994,0.000000,0.000000,0.000000,1.000000
40.666893,-0.058437,-0.995806,-0.070403,0.031237,-0.826238,0.008664,0.563255,-0.227075,-0.560283,0.091085,-0.823278,-1.581360,0.000000,0.000000,0.000000,1.000000
40.683566,-0.055571,-0.996211,-0.066896,0.028295,-0.826904,0.008369,0.562281,-0.226155,-0.559590,0.086562,-0.824236,-1.583549,0.000000,0.000000,0.000000,1.000000
40.700240,-0.052091,-0.996623,-0.063474,0.024656,-0.827556,0.007504,0.561333,-0.225581,-0.558961,0.081769,-0.825152,-1.585176,0.000000,0.000000,0.000000,1.000000
40.716913,-0.048191,-0.996982,-0.060870,0.020707,-0.828530,0.005864,0.559914,-0.225125,-0.557867,0.077415,-0.826312,-1.586640,0.000000,0.000000,0.000000,1.000000
40.733587,-0.044264,-0.997282,-0.058904,0.016627,-0.829950,0.003889,0.557824,-0.224684,-0.556078,0.073579,-0.827867,-1.588070,0.000000,0.000000,0.000000,1.000000
40.750260,-0.040626,-0.997545,-0.057031,0.012507,-0.831462,0.002099,0.555578,-0.224231,-0.554094,0.069990,-0.829506,-1.589462,0.000000,0.000000,0.000000,1.000000
